subject_id,class_name,image_id,image_path,roundtrip_image_path,source_group,reference_regime,hardness_axis,conditioning_key,conditioning_prompt,source_dataset,source_license_note,timestep,noise_seed,snr,raw_norm,artifact_coeff,artifact_cosine,artifact_fraction,clean_fraction,clean_norm,dct_clean_low,dct_clean_mid,dct_clean_high,dct_artifact_low,dct_artifact_mid,dct_artifact_high
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,200,0,3.059952974319458,0.5739310291762079,0.957636041621767,0.9872687127748628,0.9872687127731444,0.1590612736522167,0.0912902004892951,0.0132810958047547,0.0089474644026592,0.0079098333164526,0.5428766048634349,0.327969855081244,0.3090911282511023
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,200,1,3.059952974319458,0.3634609863210397,0.9305455482288276,0.9808791935042884,0.980879193500262,0.1946175936301143,0.0707359025362286,0.0089756730731946,0.0054219031296752,0.0047634466316894,0.2652377688889643,0.1340638352971384,0.1205383899826807
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,200,2,3.059952974319458,0.5689231537943809,0.9589608730348608,0.9872952448512514,0.987295244849488,0.1588965056069757,0.0903999010968271,0.0121406173943936,0.0090870816079291,0.0076214806734016,0.4697441076662518,0.3115069590191652,0.3078753972728574
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,200,3,3.059952974319458,0.5767877170399521,0.958735306963982,0.9872486511317284,0.9872486511299964,0.1591857432014022,0.0918163814064448,0.012023982354763,0.0091210238881427,0.0078588271481364,0.5493879309087678,0.3212529892168901,0.3085109281804229
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,200,4,3.059952974319458,0.5737556558575337,0.9579032295144422,0.9876126149490646,0.9876126149473724,0.1569118312730774,0.0900290506638912,0.0126274508752508,0.0089672207512935,0.0077964759039106,0.5029918965040366,0.3275670798718241,0.3183593879256118
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,500,0,0.3818500339984894,0.3164244533396355,0.952942027799538,0.987547514368194,0.9875475143625984,0.1573210312234236,0.0497802213036995,0.0042624853372621,0.0026274620840566,0.0023488576647946,0.2846499351581545,0.0958413659718411,0.0897881762158357
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,500,1,0.3818500339984894,0.1768192664923149,0.897481835185911,0.9756425457942892,0.9756425457783792,0.2193664122787217,0.0387882081121743,0.003229435920074,0.0016228535556105,0.0014101715945076,0.1169842949470678,0.0322045310099718,0.025381083013679
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,500,2,0.3818500339984894,0.3118697981771092,0.9526214689883,0.987557066676038,0.987557066670248,0.1572610570300834,0.0490449741170909,0.004301770026543,0.0025413538305089,0.0022557616303375,0.2312029425450489,0.0915682673462629,0.0890943287737803
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,500,3,0.3818500339984894,0.3226707536958829,0.9537661094965272,0.9874602411296572,0.9874602411241812,0.1578678947353111,0.0509393525786251,0.0044964424979121,0.0028886601298615,0.0023535657202184,0.3004191483673929,0.0936246546163524,0.0930237823139203
dog,dog,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0001.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0001.png,base_generated_control,easy_control,none,class,a photo of a dog,base_generated_control,generated or local project artifact,500,4,0.3818500339984894,0.3138658208194181,0.9531781045491928,0.9867728266571408,0.9867728266515362,0.1621091871889941,0.0508805330994423,0.0050266116170782,0.0029429514369975,0.0024164539384055,0.2529141642983066,0.0938193449020744,0.0917241432855121
